date,country_code,cases,deaths,recovered,retail,grocery,parks,transit,work,residential,s1_school,s2_workplace,s3_events,s4_transport,s5_info,s6_movement,s7_travel,s8_fiscal,s9_monetary,s10_investment,stringency
2020-04-09,PAK,4489,65,572,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-10,PAK,4695,66,727,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-01-22,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.29
2020-01-23,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-01-29,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-01-30,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-01-31,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-01,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-02,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-03,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,19.05
2020-02-04,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-05,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-06,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-07,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-08,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-09,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-10,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-11,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-12,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-13,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-14,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-15,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-16,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-17,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-18,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-19,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-20,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-21,PAN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-22,PAN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-23,PAN,0,0,0,-7.658678573944288,0.9070272994687101,34.276938282639655,-10.906991455340435,-8.656604811548473,-0.9926354300715057,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-24,PAN,0,0,0,-20.59823779793647,-9.31360130753268,55.72872267315801,-35.217895187642625,-63.68829331466893,11.263375901350322,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-25,PAN,0,0,0,-35.30447995240515,-18.30932825671272,33.56357058809459,-39.228240418159935,-72.43425287429798,12.821161499213293,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-26,PAN,0,0,0,-14.391072068969532,-8.98499242522607,-7.827431216588455,-21.60733662164786,-34.289304225180445,7.64276271898072,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-27,PAN,0,0,0,1.8189944078696818,5.2145921554855885,-5.9960730250694185,-3.8142797579260375,-2.046623033622903,0.21435702596337317,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-28,PAN,0,0,0,4.96752378503651,5.126697244416058,-5.7953187638811325,2.5651266586412755,1.3032106642249432,-0.15991935159352572,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-29,PAN,0,0,0,14.09282581683059,14.499846111653214,-5.375601114117477,7.69139701719782,5.1975150188730055,-1.5353922216671172,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-01,PAN,0,0,0,15.973809285618492,20.4601652198254,-12.016832025710205,11.245395084704743,6.919076521256264,0.8129677697872603,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-02,PAN,0,0,0,3.6221619343494487,9.569155198491138,-2.7864356664491448,5.30015514695151,5.594175953649365,-1.8959212621448605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-03,PAN,0,0,0,1.234884063981906,8.564747005327725,-1.8673038980126482,5.470071629645873,5.445057369600691,-1.1546791984526783,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-04,PAN,0,0,0,-2.725526392784483,3.5482145452238547,-1.7342201524581369,4.956171379091111,6.496920017271448,-0.3160511715427933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-05,PAN,0,0,0,-0.15879938317133527,3.6851729998024987,-3.7248311191700068,3.6787446012244955,7.319458079047366,-0.41219350791717674,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-06,PAN,0,0,0,-1.9751993072999285,-2.570146976380467,-2.225737108340729,5.054254734929095,9.071153970262097,-0.8478028097603847,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-07,PAN,0,0,0,1.695426150796024,3.5636314322828793,-7.359888744092126,1.7858641141286011,4.9870274157841825,1.6681905266897608,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-08,PAN,0,0,0,1.410169560863867,8.267333001408218,-11.039562135062045,2.21263614348177,3.50607860376367,2.857354067741099,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-09,PAN,0,0,0,-4.268443059131178,3.1944509529863523,-3.9107882117426684,0.7571631180027615,6.741435375417866,-0.1789258004536438,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-10,PAN,1,0,0,-5.226212118662931,13.983261803736932,-6.367984540450451,-1.1526242962338265,4.386017905893302,0.017792496410034105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-11,PAN,8,1,0,-15.782373260090568,8.89914954579619,-14.717454793245926,-11.303198605774366,0.3308603879668857,5.42792535751087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-03-12,PAN,11,1,0,-16.464802069387705,7.341208482809861,-20.486568485670734,-16.65116524255674,-4.7384924559879185,7.928100893536446,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.33
2020-03-13,PAN,27,1,0,-17.842401309054022,4.732334072939022,-19.947644525167913,-15.162753548041508,-4.730543610675735,9.368849335687006,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,95.24
2020-03-14,PAN,36,1,0,-22.14767118136903,3.0858971467601113,-29.511720040196096,-17.716600041300875,-5.926135254199532,11.25489576906848,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,95.24
2020-03-15,PAN,43,1,0,-37.102031403138625,-5.799025423830449,-43.43434729066965,-26.109096369176385,-12.286791439938202,14.098188220929455,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1372000000.0,0.0,0.0,95.24
2020-03-16,PAN,55,1,0,-28.729319334775035,-10.974707594959018,-28.011016161495778,-24.656407418525934,-18.315583998289945,14.125983685528164,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1000000.0,95.24
2020-03-17,PAN,69,1,0,-38.634250466534446,-18.090838854123646,-36.10119223136463,-33.484666072892345,-27.734822183489268,18.32434786212108,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,95.24
2020-03-18,PAN,86,1,0,-45.93440613974762,-28.686169771015564,-39.41839572838954,-38.80701256078593,-31.772745244093883,22.18295102698504,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,95.24
2020-03-19,PAN,109,1,0,-49.26446979339982,-29.20461822975255,-45.515608769200945,-45.519635435721185,-36.587200862897234,24.54104826592512,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-20,PAN,137,1,0,-50.13460074697173,-27.469309678743148,-47.7483526739389,-45.31726783010891,-36.80794276877345,26.51043523267684,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-21,PAN,200,1,0,-63.751760599883966,-36.39810441929208,-60.574789387804906,-52.297444292348004,-43.13452602046077,27.503125965026623,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-22,PAN,313,3,0,-69.10638242022944,-41.202847226861586,-66.99747339405258,-59.22053389966953,-42.662474633054444,24.82992578629086,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-23,PAN,345,6,0,-62.26062749450461,-37.62352308248759,-55.63095323484088,-61.310974467948874,-53.70812470221099,31.10804139338061,2.0,2.0,2.0,1.0,1.0,1.0,3.0,575000.0,0.0,0.0,90.48
2020-03-24,PAN,345,6,1,-69.19765359928073,-47.3682882172273,-61.71674902863654,-66.93026584793924,-60.67492618639481,34.01993699586784,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-25,PAN,443,8,1,-81.25923740301143,-54.15318959003649,-70.58751478828233,-76.88920522693624,-72.067687793329,40.87824768811373,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-26,PAN,558,8,2,-80.42559767755868,-52.9907283235363,-70.72634787125025,-76.40174303050699,-72.30735703999875,41.27528702294572,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-27,PAN,674,9,2,-80.85844272194045,-53.46995766068224,-71.01359715612983,-76.07979741286842,-71.72778363384846,44.00531636237799,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-28,PAN,786,14,2,-81.84049858990745,-53.24787986769992,-75.29456554110699,-76.14280941842591,-67.3572262453753,36.881027339483076,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-29,PAN,901,17,4,-84.04282133840708,-60.59242356816828,-77.85606021672,-77.12986651632673,-58.70357135635994,31.079972115062606,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-30,PAN,989,24,4,-79.16155352637631,-54.717386361945245,-68.78097606054952,-76.10481945190173,-71.87142758688975,40.15553458531796,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-03-31,PAN,1181,30,9,-78.62100424615986,-51.02433436013929,-69.13809040731492,-74.95954431395936,-72.76395721154245,38.708608474032545,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-04-01,PAN,1181,30,9,-84.54841671497059,-67.87390593787124,-72.88418619910982,-79.37708246769103,-74.54414111590462,42.69922492133475,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-04-02,PAN,1317,32,9,-80.44724357744151,-53.223775158374266,-70.09039666690484,-76.78897720101502,-74.04144375400232,41.569673189762725,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-04-03,PAN,1475,37,10,-84.39542573890674,-64.44408562332748,-74.54118875880843,-79.34796557410128,-74.18027215782739,45.54680802068874,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-04-04,PAN,1673,41,13,-82.34470785424733,-54.009664634210914,-74.82555603312947,-76.26457206333203,-69.34879601752557,37.164780631673416,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
2020-04-05,PAN,1801,46,13,-95.0,-95.0,-86.0,-89.0,-74.0,36.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,90.48
