region,date,region_name,confirmed,geoname_code
RU-STA,2020-04-09,Stavropolskiy kray,42.0,RU.ST
RU-STA,2020-04-10,Stavropolskiy kray,52.0,RU.ST
RU-STA,2020-04-11,Stavropolskiy kray,66.0,RU.ST
RU-STA,2020-04-12,Stavropolskiy kray,74.0,RU.ST
RU-STA,2020-04-13,Stavropolskiy kray,86.0,RU.ST
RU-STA,2020-04-14,Stavropolskiy kray,95.0,RU.ST
RU-STA,2020-04-15,Stavropolskiy kray,115.0,RU.ST
RU-STA,2020-04-16,Stavropolskiy kray,143.0,RU.ST
RU-STA,2020-04-17,Stavropolskiy kray,155.0,RU.ST
RU-STA,2020-04-18,Stavropolskiy kray,209.0,RU.ST
RU-STA,2020-04-19,Stavropolskiy kray,232.0,RU.ST
RU-STA,2020-04-20,Stavropolskiy kray,244.0,RU.ST
RU-STA,2020-04-21,Stavropolskiy kray,266.0,RU.ST
RU-STA,2020-04-22,Stavropolskiy kray,277.0,RU.ST
RU-STA,2020-04-23,Stavropolskiy kray,332.0,RU.ST
RU-STA,2020-04-24,Stavropolskiy kray,358.0,RU.ST
RU-STA,2020-04-25,Stavropolskiy kray,385.0,RU.ST
RU-STA,2020-04-26,Stavropolskiy kray,421.0,RU.ST
RU-STA,2020-04-27,Stavropolskiy kray,454.0,RU.ST
RU-STA,2020-04-28,Stavropolskiy kray,491.0,RU.ST
RU-STA,2020-04-29,Stavropolskiy kray,562.0,RU.ST
RU-STA,2020-04-30,Stavropolskiy kray,562.0,RU.ST
RU-STA,2020-05-01,Stavropolskiy kray,562.0,RU.ST
RU-SVE,2020-01-22,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-23,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-24,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-25,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-26,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-27,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-28,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-29,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-30,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-01-31,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-01,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-02,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-03,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-04,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-05,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-06,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-07,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-08,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-09,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-10,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-11,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-12,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-13,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-14,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-15,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-16,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-17,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-18,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-19,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-20,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-21,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-22,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-23,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-24,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-25,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-26,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-27,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-28,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-02-29,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-01,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-02,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-03,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-04,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-05,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-06,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-07,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-08,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-09,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-10,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-11,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-12,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-13,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-14,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-15,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-16,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-17,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-18,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-19,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-20,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-21,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-22,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-23,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-24,Sverdlov oblast,0.0,RU.SV
RU-SVE,2020-03-25,Sverdlov oblast,13.0,RU.SV
RU-SVE,2020-03-26,Sverdlov oblast,20.0,RU.SV
RU-SVE,2020-03-27,Sverdlov oblast,20.0,RU.SV
RU-SVE,2020-03-28,Sverdlov oblast,24.0,RU.SV
RU-SVE,2020-03-29,Sverdlov oblast,24.0,RU.SV
RU-SVE,2020-03-30,Sverdlov oblast,24.0,RU.SV
RU-SVE,2020-03-31,Sverdlov oblast,33.0,RU.SV
RU-SVE,2020-04-01,Sverdlov oblast,33.0,RU.SV
RU-SVE,2020-04-02,Sverdlov oblast,38.0,RU.SV
RU-SVE,2020-04-03,Sverdlov oblast,39.0,RU.SV
RU-SVE,2020-04-04,Sverdlov oblast,40.0,RU.SV
RU-SVE,2020-04-05,Sverdlov oblast,40.0,RU.SV
RU-SVE,2020-04-06,Sverdlov oblast,44.0,RU.SV
RU-SVE,2020-04-07,Sverdlov oblast,51.0,RU.SV
RU-SVE,2020-04-08,Sverdlov oblast,56.0,RU.SV
RU-SVE,2020-04-09,Sverdlov oblast,59.0,RU.SV
RU-SVE,2020-04-10,Sverdlov oblast,61.0,RU.SV
RU-SVE,2020-04-11,Sverdlov oblast,74.0,RU.SV
RU-SVE,2020-04-12,Sverdlov oblast,78.0,RU.SV
RU-SVE,2020-04-13,Sverdlov oblast,85.0,RU.SV
RU-SVE,2020-04-14,Sverdlov oblast,93.0,RU.SV
RU-SVE,2020-04-15,Sverdlov oblast,105.0,RU.SV
RU-SVE,2020-04-16,Sverdlov oblast,111.0,RU.SV
RU-SVE,2020-04-17,Sverdlov oblast,115.0,RU.SV
RU-SVE,2020-04-18,Sverdlov oblast,126.0,RU.SV
RU-SVE,2020-04-19,Sverdlov oblast,141.0,RU.SV
RU-SVE,2020-04-20,Sverdlov oblast,149.0,RU.SV
RU-SVE,2020-04-21,Sverdlov oblast,233.0,RU.SV
RU-SVE,2020-04-22,Sverdlov oblast,243.0,RU.SV
RU-SVE,2020-04-23,Sverdlov oblast,271.0,RU.SV
RU-SVE,2020-04-24,Sverdlov oblast,304.0,RU.SV
RU-SVE,2020-04-25,Sverdlov oblast,337.0,RU.SV
RU-SVE,2020-04-26,Sverdlov oblast,395.0,RU.SV
RU-SVE,2020-04-27,Sverdlov oblast,454.0,RU.SV
RU-SVE,2020-04-28,Sverdlov oblast,539.0,RU.SV
RU-SVE,2020-04-29,Sverdlov oblast,703.0,RU.SV
RU-SVE,2020-04-30,Sverdlov oblast,703.0,RU.SV
RU-SVE,2020-05-01,Sverdlov oblast,703.0,RU.SV
RU-TA,2020-01-22,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-23,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-24,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-25,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-26,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-27,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-28,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-29,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-30,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-01-31,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-01,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-02,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-03,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-04,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-05,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-06,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-07,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-08,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-09,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-10,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-11,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-12,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-13,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-14,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-15,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-16,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-17,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-18,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-19,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-20,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-21,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-22,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-23,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-24,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-25,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-26,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-27,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-28,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-02-29,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-01,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-02,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-03,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-04,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-05,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-06,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-07,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-08,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-09,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-10,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-11,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-12,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-13,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-14,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-15,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-16,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-17,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-18,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-19,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-20,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-21,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-22,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-23,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-24,Republic of Tatarstan,0.0,RU.TT
RU-TA,2020-03-25,Republic of Tatarstan,7.0,RU.TT
RU-TA,2020-03-26,Republic of Tatarstan,10.0,RU.TT
RU-TA,2020-03-27,Republic of Tatarstan,11.0,RU.TT
RU-TA,2020-03-28,Republic of Tatarstan,14.0,RU.TT
RU-TA,2020-03-29,Republic of Tatarstan,14.0,RU.TT
RU-TA,2020-03-30,Republic of Tatarstan,14.0,RU.TT
RU-TA,2020-03-31,Republic of Tatarstan,19.0,RU.TT
RU-TA,2020-04-01,Republic of Tatarstan,19.0,RU.TT
RU-TA,2020-04-02,Republic of Tatarstan,19.0,RU.TT
RU-TA,2020-04-03,Republic of Tatarstan,25.0,RU.TT
RU-TA,2020-04-04,Republic of Tatarstan,25.0,RU.TT
RU-TA,2020-04-05,Republic of Tatarstan,25.0,RU.TT
RU-TA,2020-04-06,Republic of Tatarstan,41.0,RU.TT
RU-TA,2020-04-07,Republic of Tatarstan,41.0,RU.TT
RU-TA,2020-04-08,Republic of Tatarstan,41.0,RU.TT
RU-TA,2020-04-09,Republic of Tatarstan,50.0,RU.TT
RU-TA,2020-04-10,Republic of Tatarstan,50.0,RU.TT
RU-TA,2020-04-11,Republic of Tatarstan,73.0,RU.TT
RU-TA,2020-04-12,Republic of Tatarstan,73.0,RU.TT
RU-TA,2020-04-13,Republic of Tatarstan,84.0,RU.TT
RU-TA,2020-04-14,Republic of Tatarstan,107.0,RU.TT
RU-TA,2020-04-15,Republic of Tatarstan,107.0,RU.TT
RU-TA,2020-04-16,Republic of Tatarstan,128.0,RU.TT
RU-TA,2020-04-17,Republic of Tatarstan,144.0,RU.TT
RU-TA,2020-04-18,Republic of Tatarstan,160.0,RU.TT
RU-TA,2020-04-19,Republic of Tatarstan,191.0,RU.TT
RU-TA,2020-04-20,Republic of Tatarstan,230.0,RU.TT
RU-TA,2020-04-21,Republic of Tatarstan,280.0,RU.TT
RU-TA,2020-04-22,Republic of Tatarstan,355.0,RU.TT
RU-TA,2020-04-23,Republic of Tatarstan,412.0,RU.TT
RU-TA,2020-04-24,Republic of Tatarstan,426.0,RU.TT
RU-TA,2020-04-25,Republic of Tatarstan,491.0,RU.TT
RU-TA,2020-04-26,Republic of Tatarstan,562.0,RU.TT
RU-TA,2020-04-27,Republic of Tatarstan,632.0,RU.TT
RU-TA,2020-04-28,Republic of Tatarstan,697.0,RU.TT
RU-TA,2020-04-29,Republic of Tatarstan,823.0,RU.TT
RU-TA,2020-04-30,Republic of Tatarstan,823.0,RU.TT
RU-TA,2020-05-01,Republic of Tatarstan,823.0,RU.TT
RU-TAM,2020-01-22,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-23,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-24,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-25,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-26,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-27,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-28,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-29,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-30,Tambov oblast,0.0,RU.TB
RU-TAM,2020-01-31,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-01,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-02,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-03,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-04,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-05,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-06,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-07,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-08,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-09,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-10,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-11,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-12,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-13,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-14,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-15,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-16,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-17,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-18,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-19,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-20,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-21,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-22,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-23,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-24,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-25,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-26,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-27,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-28,Tambov oblast,0.0,RU.TB
RU-TAM,2020-02-29,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-01,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-02,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-03,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-04,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-05,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-06,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-07,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-08,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-09,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-10,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-11,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-12,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-13,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-14,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-15,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-16,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-17,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-18,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-19,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-20,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-21,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-22,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-23,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-24,Tambov oblast,0.0,RU.TB
RU-TAM,2020-03-25,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-26,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-27,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-28,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-29,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-30,Tambov oblast,3.0,RU.TB
RU-TAM,2020-03-31,Tambov oblast,3.0,RU.TB
RU-TAM,2020-04-01,Tambov oblast,6.0,RU.TB
RU-TAM,2020-04-02,Tambov oblast,6.0,RU.TB
RU-TAM,2020-04-03,Tambov oblast,6.0,RU.TB
RU-TAM,2020-04-04,Tambov oblast,7.0,RU.TB
RU-TAM,2020-04-05,Tambov oblast,7.0,RU.TB
RU-TAM,2020-04-06,Tambov oblast,15.0,RU.TB
RU-TAM,2020-04-07,Tambov oblast,15.0,RU.TB
RU-TAM,2020-04-08,Tambov oblast,21.0,RU.TB
RU-TAM,2020-04-09,Tambov oblast,21.0,RU.TB
RU-TAM,2020-04-10,Tambov oblast,33.0,RU.TB
RU-TAM,2020-04-11,Tambov oblast,33.0,RU.TB
RU-TAM,2020-04-12,Tambov oblast,48.0,RU.TB
RU-TAM,2020-04-13,Tambov oblast,48.0,RU.TB
RU-TAM,2020-04-14,Tambov oblast,83.0,RU.TB
RU-TAM,2020-04-15,Tambov oblast,83.0,RU.TB
RU-TAM,2020-04-16,Tambov oblast,133.0,RU.TB
RU-TAM,2020-04-17,Tambov oblast,133.0,RU.TB
RU-TAM,2020-04-18,Tambov oblast,165.0,RU.TB
RU-TAM,2020-04-19,Tambov oblast,187.0,RU.TB
RU-TAM,2020-04-20,Tambov oblast,209.0,RU.TB
RU-TAM,2020-04-21,Tambov oblast,222.0,RU.TB
RU-TAM,2020-04-22,Tambov oblast,240.0,RU.TB
RU-TAM,2020-04-23,Tambov oblast,263.0,RU.TB
RU-TAM,2020-04-24,Tambov oblast,298.0,RU.TB
RU-TAM,2020-04-25,Tambov oblast,343.0,RU.TB
RU-TAM,2020-04-26,Tambov oblast,399.0,RU.TB
RU-TAM,2020-04-27,Tambov oblast,460.0,RU.TB
RU-TAM,2020-04-28,Tambov oblast,493.0,RU.TB
RU-TAM,2020-04-29,Tambov oblast,612.0,RU.TB
RU-TAM,2020-04-30,Tambov oblast,612.0,RU.TB
RU-TAM,2020-05-01,Tambov oblast,612.0,RU.TB
RU-TOM,2020-01-22,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-23,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-24,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-25,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-26,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-27,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-28,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-29,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-30,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-01-31,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-01,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-02,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-03,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-04,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-05,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-06,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-07,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-08,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-09,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-10,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-11,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-12,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-13,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-14,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-15,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-16,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-17,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-18,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-19,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-20,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-21,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-22,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-23,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-24,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-25,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-26,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-27,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-28,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-02-29,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-01,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-02,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-03,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-04,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-05,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-06,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-07,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-08,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-09,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-10,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-11,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-12,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-13,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-14,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-15,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-16,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-17,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-18,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-19,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-20,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-21,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-22,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-23,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-24,Tomsk oblast,0.0,RU.TO
RU-TOM,2020-03-25,Tomsk oblast,1.0,RU.TO
RU-TOM,2020-03-26,Tomsk oblast,2.0,RU.TO
RU-TOM,2020-03-27,Tomsk oblast,2.0,RU.TO
RU-TOM,2020-03-28,Tomsk oblast,2.0,RU.TO
RU-TOM,2020-03-29,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-03-30,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-03-31,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-01,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-02,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-03,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-04,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-05,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-06,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-07,Tomsk oblast,3.0,RU.TO
RU-TOM,2020-04-08,Tomsk oblast,4.0,RU.TO
RU-TOM,2020-04-09,Tomsk oblast,4.0,RU.TO
RU-TOM,2020-04-10,Tomsk oblast,4.0,RU.TO
RU-TOM,2020-04-11,Tomsk oblast,4.0,RU.TO
RU-TOM,2020-04-12,Tomsk oblast,4.0,RU.TO
RU-TOM,2020-04-13,Tomsk oblast,8.0,RU.TO
RU-TOM,2020-04-14,Tomsk oblast,15.0,RU.TO
RU-TOM,2020-04-15,Tomsk oblast,15.0,RU.TO
RU-TOM,2020-04-16,Tomsk oblast,21.0,RU.TO
RU-TOM,2020-04-17,Tomsk oblast,21.0,RU.TO
RU-TOM,2020-04-18,Tomsk oblast,24.0,RU.TO
RU-TOM,2020-04-19,Tomsk oblast,29.0,RU.TO
RU-TOM,2020-04-20,Tomsk oblast,33.0,RU.TO
RU-TOM,2020-04-21,Tomsk oblast,37.0,RU.TO
RU-TOM,2020-04-22,Tomsk oblast,43.0,RU.TO
RU-TOM,2020-04-23,Tomsk oblast,52.0,RU.TO
